WLnm, Rdata
1.692164e+03, 4.198954e-04
1.692764e+03, 3.221339e-04
1.693364e+03, 2.377804e-04
1.693965e+03, 1.666309e-04
1.694565e+03, 1.084815e-04
1.695165e+03, 6.312905e-05
1.695765e+03, 3.037049e-05
1.696365e+03, 1.000346e-05
1.696966e+03, 1.826078e-06
1.697566e+03, 5.637059e-06
1.698166e+03, 2.123576e-05
1.698766e+03, 4.842221e-05
1.699366e+03, 8.699720e-05
1.699967e+03, 1.367623e-04
1.700567e+03, 1.975198e-04
1.701167e+03, 2.690730e-04
1.701767e+03, 3.512260e-04
1.702367e+03, 4.437840e-04
1.702968e+03, 5.465529e-04
1.703568e+03, 6.593399e-04
1.704168e+03, 7.819530e-04
1.704768e+03, 9.142016e-04
1.705368e+03, 1.055896e-03
1.705969e+03, 1.206848e-03
1.706569e+03, 1.366869e-03
1.707169e+03, 1.535774e-03
1.707769e+03, 1.713379e-03
1.708369e+03, 1.899499e-03
1.708970e+03, 2.093951e-03
1.709570e+03, 2.296556e-03
1.710170e+03, 2.507134e-03
1.710770e+03, 2.725505e-03
1.711370e+03, 2.951495e-03
1.711971e+03, 3.184926e-03
1.712571e+03, 3.425624e-03
1.713171e+03, 3.673419e-03
1.713771e+03, 3.928137e-03
1.714371e+03, 4.189610e-03
1.714972e+03, 4.457670e-03
1.715572e+03, 4.732149e-03
1.716172e+03, 5.012883e-03
1.716772e+03, 5.299708e-03
1.717372e+03, 5.592463e-03
1.717973e+03, 5.890986e-03
1.718573e+03, 6.195120e-03
1.719173e+03, 6.504706e-03
1.719773e+03, 6.819589e-03
1.720373e+03, 7.139615e-03
1.720974e+03, 7.464631e-03
1.721574e+03, 7.794488e-03
1.722174e+03, 8.129034e-03
1.722774e+03, 8.468124e-03
1.723374e+03, 8.811610e-03
1.723975e+03, 9.159349e-03
1.724575e+03, 9.511198e-03
1.725175e+03, 9.867015e-03
1.725775e+03, 1.022666e-02
1.726375e+03, 1.059000e-02
1.726976e+03, 1.095689e-02
1.727576e+03, 1.132721e-02
1.728176e+03, 1.170081e-02
1.728776e+03, 1.207757e-02
1.729376e+03, 1.245736e-02
1.729977e+03, 1.284005e-02
1.730577e+03, 1.322550e-02
1.731177e+03, 1.361361e-02
1.731777e+03, 1.400424e-02
1.732377e+03, 1.439728e-02
1.732978e+03, 1.479260e-02
1.733578e+03, 1.519009e-02
1.734178e+03, 1.558962e-02
1.734778e+03, 1.599109e-02
1.735378e+03, 1.639438e-02
1.735979e+03, 1.679938e-02
1.736579e+03, 1.720598e-02
1.737179e+03, 1.761407e-02
1.737779e+03, 1.802354e-02
1.738379e+03, 1.843429e-02
1.738980e+03, 1.884621e-02
1.739580e+03, 1.925920e-02
1.740180e+03, 1.967316e-02
1.740780e+03, 2.008800e-02
1.741380e+03, 2.050360e-02
1.741981e+03, 2.091988e-02
1.742581e+03, 2.133674e-02
1.743181e+03, 2.175409e-02
1.743781e+03, 2.217184e-02
1.744381e+03, 2.258989e-02
1.744982e+03, 2.300816e-02
1.745582e+03, 2.342655e-02
1.746182e+03, 2.384499e-02
1.746782e+03, 2.426338e-02
1.747382e+03, 2.468165e-02
1.747983e+03, 2.509972e-02
1.748583e+03, 2.551749e-02
1.749183e+03, 2.593490e-02
1.749783e+03, 2.635186e-02
1.750383e+03, 2.676830e-02
1.750984e+03, 2.718414e-02
1.751584e+03, 2.759931e-02
1.752184e+03, 2.801374e-02
1.752784e+03, 2.842735e-02
1.753384e+03, 2.884008e-02
1.753985e+03, 2.925186e-02
1.754585e+03, 2.966261e-02
1.755185e+03, 3.007228e-02
1.755785e+03, 3.048080e-02
1.756385e+03, 3.088810e-02
1.756986e+03, 3.129413e-02
1.757586e+03, 3.169881e-02
1.758186e+03, 3.210210e-02
1.758786e+03, 3.250393e-02
1.759386e+03, 3.290424e-02
1.759987e+03, 3.330298e-02
1.760587e+03, 3.370010e-02
1.761187e+03, 3.409553e-02
1.761787e+03, 3.448923e-02
1.762387e+03, 3.488114e-02
1.762988e+03, 3.527121e-02
1.763588e+03, 3.565940e-02
1.764188e+03, 3.604565e-02
1.764788e+03, 3.642991e-02
1.765388e+03, 3.681215e-02
1.765989e+03, 3.719230e-02
1.766589e+03, 3.757034e-02
1.767189e+03, 3.794621e-02
1.767789e+03, 3.831987e-02
1.768389e+03, 3.869128e-02
1.768990e+03, 3.906040e-02
1.769590e+03, 3.942719e-02
1.770190e+03, 3.979162e-02
1.770790e+03, 4.015363e-02
1.771390e+03, 4.051321e-02
1.771991e+03, 4.087030e-02
1.772591e+03, 4.122488e-02
1.773191e+03, 4.157691e-02
1.773791e+03, 4.192635e-02
1.774391e+03, 4.227318e-02
1.774992e+03, 4.261737e-02
1.775592e+03, 4.295887e-02
1.776192e+03, 4.329767e-02
1.776792e+03, 4.363374e-02
1.777392e+03, 4.396703e-02
1.777993e+03, 4.429754e-02
1.778593e+03, 4.462523e-02
1.779193e+03, 4.495007e-02
1.779793e+03, 4.527204e-02
1.780393e+03, 4.559111e-02
1.780994e+03, 4.590727e-02
1.781594e+03, 4.622048e-02
1.782194e+03, 4.653073e-02
1.782794e+03, 4.683800e-02
1.783394e+03, 4.714226e-02
1.783995e+03, 4.744349e-02
1.784595e+03, 4.774168e-02
1.785195e+03, 4.803680e-02
1.785795e+03, 4.832884e-02
1.786395e+03, 4.861778e-02
1.786996e+03, 4.890360e-02
1.787596e+03, 4.918630e-02
1.788196e+03, 4.946584e-02
1.788796e+03, 4.974222e-02
1.789396e+03, 5.001542e-02
1.789997e+03, 5.028543e-02
1.790597e+03, 5.055224e-02
1.791197e+03, 5.081583e-02
1.791797e+03, 5.107619e-02
1.792397e+03, 5.133332e-02
1.792998e+03, 5.158719e-02
1.793598e+03, 5.183780e-02
1.794198e+03, 5.208514e-02
1.794798e+03, 5.232921e-02
1.795398e+03, 5.256998e-02
1.795999e+03, 5.280746e-02
1.796599e+03, 5.304163e-02
1.797199e+03, 5.327250e-02
1.797799e+03, 5.350005e-02
1.798399e+03, 5.372427e-02
1.799000e+03, 5.394517e-02
1.799600e+03, 5.416273e-02
1.800200e+03, 5.437696e-02
1.800800e+03, 5.458784e-02
1.801400e+03, 5.479537e-02
1.802001e+03, 5.499956e-02
1.802601e+03, 5.520040e-02
1.803201e+03, 5.539788e-02
1.803801e+03, 5.559200e-02
1.804401e+03, 5.578277e-02
1.805002e+03, 5.597017e-02
1.805602e+03, 5.615422e-02
1.806202e+03, 5.633491e-02
1.806802e+03, 5.651223e-02
1.807402e+03, 5.668620e-02
1.808003e+03, 5.685681e-02
1.808603e+03, 5.702406e-02
1.809203e+03, 5.718796e-02
1.809803e+03, 5.734850e-02
1.810403e+03, 5.750570e-02
1.811004e+03, 5.765954e-02
1.811604e+03, 5.781004e-02
1.812204e+03, 5.795719e-02
1.812804e+03, 5.810101e-02
1.813404e+03, 5.824149e-02
1.814005e+03, 5.837865e-02
1.814605e+03, 5.851247e-02
1.815205e+03, 5.864298e-02
1.815805e+03, 5.877017e-02
1.816405e+03, 5.889406e-02
1.817006e+03, 5.901464e-02
1.817606e+03, 5.913192e-02
1.818206e+03, 5.924591e-02
1.818806e+03, 5.935662e-02
1.819406e+03, 5.946405e-02
1.820007e+03, 5.956821e-02
1.820607e+03, 5.966911e-02
1.821207e+03, 5.976676e-02
1.821807e+03, 5.986116e-02
1.822407e+03, 5.995233e-02
1.823008e+03, 6.004026e-02
1.823608e+03, 6.012498e-02
1.824208e+03, 6.020648e-02
1.824808e+03, 6.028478e-02
1.825408e+03, 6.035989e-02
1.826009e+03, 6.043182e-02
1.826609e+03, 6.050058e-02
1.827209e+03, 6.056618e-02
1.827809e+03, 6.062862e-02
1.828409e+03, 6.068793e-02
1.829010e+03, 6.074411e-02
1.829610e+03, 6.079717e-02
1.830210e+03, 6.084712e-02
1.830810e+03, 6.089397e-02
1.831410e+03, 6.093775e-02
1.832011e+03, 6.097845e-02
1.832611e+03, 6.101609e-02
1.833211e+03, 6.105069e-02
1.833811e+03, 6.108225e-02
1.834411e+03, 6.111079e-02
1.835012e+03, 6.113632e-02
1.835612e+03, 6.115885e-02
1.836212e+03, 6.117841e-02
1.836812e+03, 6.119499e-02
1.837412e+03, 6.120862e-02
1.838013e+03, 6.121930e-02
1.838613e+03, 6.122706e-02
1.839213e+03, 6.123190e-02
1.839813e+03, 6.123384e-02
1.840413e+03, 6.123290e-02
1.841014e+03, 6.122908e-02
1.841614e+03, 6.122241e-02
1.842214e+03, 6.121290e-02
1.842814e+03, 6.120056e-02
1.843414e+03, 6.118540e-02
1.844015e+03, 6.116745e-02
1.844615e+03, 6.114672e-02
1.845215e+03, 6.112322e-02
1.845815e+03, 6.109697e-02
1.846415e+03, 6.106798e-02
1.847016e+03, 6.103628e-02
1.847616e+03, 6.100187e-02
1.848216e+03, 6.096477e-02
1.848816e+03, 6.092500e-02
1.849416e+03, 6.088257e-02
1.850017e+03, 6.083751e-02
1.850617e+03, 6.078982e-02
1.851217e+03, 6.073952e-02
1.851817e+03, 6.068664e-02
1.852417e+03, 6.063118e-02
1.853018e+03, 6.057316e-02
1.853618e+03, 6.051261e-02
1.854218e+03, 6.044953e-02
1.854818e+03, 6.038395e-02
1.855418e+03, 6.031587e-02
1.856019e+03, 6.024533e-02
1.856619e+03, 6.017233e-02
1.857219e+03, 6.009689e-02
1.857819e+03, 6.001904e-02
1.858419e+03, 5.993878e-02
1.859020e+03, 5.985614e-02
1.859620e+03, 5.977113e-02
1.860220e+03, 5.968377e-02
1.860820e+03, 5.959408e-02
1.861420e+03, 5.950207e-02
1.862021e+03, 5.940778e-02
1.862621e+03, 5.931120e-02
1.863221e+03, 5.921236e-02
1.863821e+03, 5.911128e-02
1.864421e+03, 5.900798e-02
1.865022e+03, 5.890247e-02
1.865622e+03, 5.879477e-02
1.866222e+03, 5.868491e-02
1.866822e+03, 5.857289e-02
1.867422e+03, 5.845874e-02
1.868023e+03, 5.834248e-02
1.868623e+03, 5.822412e-02
1.869223e+03, 5.810369e-02
1.869823e+03, 5.798120e-02
1.870423e+03, 5.785666e-02
1.871024e+03, 5.773011e-02
1.871624e+03, 5.760155e-02
1.872224e+03, 5.747101e-02
1.872824e+03, 5.733850e-02
1.873424e+03, 5.720405e-02
1.874025e+03, 5.706767e-02
1.874625e+03, 5.692938e-02
1.875225e+03, 5.678919e-02
1.875825e+03, 5.664714e-02
1.876425e+03, 5.650324e-02
1.877026e+03, 5.635750e-02
1.877626e+03, 5.620994e-02
1.878226e+03, 5.606059e-02
1.878826e+03, 5.590947e-02
1.879426e+03, 5.575658e-02
1.880027e+03, 5.560195e-02
1.880627e+03, 5.544561e-02
1.881227e+03, 5.528756e-02
1.881827e+03, 5.512783e-02
1.882427e+03, 5.496644e-02
1.883028e+03, 5.480340e-02
1.883628e+03, 5.463874e-02
1.884228e+03, 5.447247e-02
1.884828e+03, 5.430462e-02
1.885428e+03, 5.413519e-02
1.886029e+03, 5.396422e-02
1.886629e+03, 5.379171e-02
1.887229e+03, 5.361770e-02
1.887829e+03, 5.344219e-02
1.888429e+03, 5.326521e-02
1.889030e+03, 5.308677e-02
1.889630e+03, 5.290690e-02
1.890230e+03, 5.272561e-02
1.890830e+03, 5.254293e-02
1.891430e+03, 5.235886e-02
1.892031e+03, 5.217344e-02
1.892631e+03, 5.198667e-02
1.893231e+03, 5.179859e-02
1.893831e+03, 5.160920e-02
1.894431e+03, 5.141852e-02
1.895032e+03, 5.122658e-02
1.895632e+03, 5.103340e-02
1.896232e+03, 5.083899e-02
1.896832e+03, 5.064336e-02
1.897432e+03, 5.044655e-02
1.898033e+03, 5.024857e-02
1.898633e+03, 5.004943e-02
1.899233e+03, 4.984916e-02
1.899833e+03, 4.964778e-02
1.900433e+03, 4.944530e-02
1.901034e+03, 4.924174e-02
1.901634e+03, 4.903712e-02
1.902234e+03, 4.883146e-02
1.902834e+03, 4.862478e-02
1.903434e+03, 4.841709e-02
1.904035e+03, 4.820842e-02
1.904635e+03, 4.799878e-02
1.905235e+03, 4.778819e-02
1.905835e+03, 4.757668e-02
1.906435e+03, 4.736425e-02
1.907036e+03, 4.715092e-02
1.907636e+03, 4.693673e-02
1.908236e+03, 4.672167e-02
1.908836e+03, 4.650578e-02
1.909436e+03, 4.628906e-02
1.910037e+03, 4.607154e-02
1.910637e+03, 4.585324e-02
1.911237e+03, 4.563417e-02
1.911837e+03, 4.541435e-02
1.912437e+03, 4.519380e-02
1.913038e+03, 4.497254e-02
1.913638e+03, 4.475058e-02
1.914238e+03, 4.452794e-02
1.914838e+03, 4.430465e-02
1.915438e+03, 4.408071e-02
1.916039e+03, 4.385615e-02
1.916639e+03, 4.363098e-02
1.917239e+03, 4.340521e-02
1.917839e+03, 4.317888e-02
1.918439e+03, 4.295199e-02
1.919040e+03, 4.272457e-02
1.919640e+03, 4.249662e-02
1.920240e+03, 4.226817e-02
1.920840e+03, 4.203924e-02
1.921440e+03, 4.180983e-02
1.922041e+03, 4.157997e-02
1.922641e+03, 4.134968e-02
1.923241e+03, 4.111897e-02
1.923841e+03, 4.088786e-02
1.924441e+03, 4.065637e-02
1.925042e+03, 4.042450e-02
1.925642e+03, 4.019229e-02
1.926242e+03, 3.995974e-02
1.926842e+03, 3.972687e-02
1.927442e+03, 3.949370e-02
1.928043e+03, 3.926024e-02
1.928643e+03, 3.902652e-02
1.929243e+03, 3.879254e-02
1.929843e+03, 3.855833e-02
1.930443e+03, 3.832389e-02
1.931044e+03, 3.808926e-02
1.931644e+03, 3.785443e-02
1.932244e+03, 3.761943e-02
1.932844e+03, 3.738427e-02
1.933444e+03, 3.714897e-02
1.934045e+03, 3.691355e-02
1.934645e+03, 3.667801e-02
1.935245e+03, 3.644239e-02
1.935845e+03, 3.620668e-02
1.936445e+03, 3.597091e-02
1.937046e+03, 3.573509e-02
1.937646e+03, 3.549924e-02
1.938246e+03, 3.526337e-02
1.938846e+03, 3.502749e-02
1.939446e+03, 3.479163e-02
1.940047e+03, 3.455580e-02
1.940647e+03, 3.432000e-02
1.941247e+03, 3.408427e-02
1.941847e+03, 3.384860e-02
1.942447e+03, 3.361302e-02
1.943048e+03, 3.337754e-02
1.943648e+03, 3.314217e-02
1.944248e+03, 3.290693e-02
1.944848e+03, 3.267184e-02
1.945448e+03, 3.243690e-02
1.946049e+03, 3.220213e-02
1.946649e+03, 3.196755e-02
1.947249e+03, 3.173317e-02
1.947849e+03, 3.149900e-02
1.948449e+03, 3.126506e-02
1.949050e+03, 3.103135e-02
1.949650e+03, 3.079790e-02
1.950250e+03, 3.056472e-02
1.950850e+03, 3.033181e-02
1.951450e+03, 3.009920e-02
1.952051e+03, 2.986690e-02
1.952651e+03, 2.963492e-02
1.953251e+03, 2.940326e-02
1.953851e+03, 2.917196e-02
1.954451e+03, 2.894101e-02
1.955052e+03, 2.871043e-02
1.955652e+03, 2.848024e-02
1.956252e+03, 2.825045e-02
1.956852e+03, 2.802106e-02
1.957452e+03, 2.779209e-02
1.958053e+03, 2.756356e-02
1.958653e+03, 2.733547e-02
1.959253e+03, 2.710784e-02
1.959853e+03, 2.688067e-02
1.960453e+03, 2.665399e-02
1.961054e+03, 2.642780e-02
1.961654e+03, 2.620212e-02
1.962254e+03, 2.597695e-02
1.962854e+03, 2.575231e-02
1.963454e+03, 2.552821e-02
1.964055e+03, 2.530466e-02
1.964655e+03, 2.508167e-02
1.965255e+03, 2.485925e-02
1.965855e+03, 2.463742e-02
1.966455e+03, 2.441618e-02
1.967056e+03, 2.419554e-02
1.967656e+03, 2.397552e-02
1.968256e+03, 2.375613e-02
1.968856e+03, 2.353737e-02
1.969456e+03, 2.331926e-02
1.970057e+03, 2.310181e-02
1.970657e+03, 2.288503e-02
1.971257e+03, 2.266892e-02
1.971857e+03, 2.245350e-02
1.972457e+03, 2.223878e-02
1.973058e+03, 2.202477e-02
1.973658e+03, 2.181147e-02
1.974258e+03, 2.159890e-02
1.974858e+03, 2.138706e-02
1.975458e+03, 2.117598e-02
1.976059e+03, 2.096564e-02
1.976659e+03, 2.075607e-02
1.977259e+03, 2.054727e-02
1.977859e+03, 2.033926e-02
1.978459e+03, 2.013203e-02
1.979060e+03, 1.992561e-02
1.979660e+03, 1.971999e-02
1.980260e+03, 1.951519e-02
1.980860e+03, 1.931121e-02
1.981460e+03, 1.910807e-02
1.982061e+03, 1.890577e-02
1.982661e+03, 1.870432e-02
1.983261e+03, 1.850373e-02
1.983861e+03, 1.830400e-02
1.984461e+03, 1.810515e-02
1.985062e+03, 1.790718e-02
1.985662e+03, 1.771009e-02
1.986262e+03, 1.751391e-02
1.986862e+03, 1.731863e-02
1.987462e+03, 1.712426e-02
1.988063e+03, 1.693081e-02
1.988663e+03, 1.673828e-02
1.989263e+03, 1.654669e-02
1.989863e+03, 1.635604e-02
1.990463e+03, 1.616633e-02
1.991064e+03, 1.597758e-02
1.991664e+03, 1.578978e-02
1.992264e+03, 1.560296e-02
1.992864e+03, 1.541710e-02
1.993464e+03, 1.523223e-02
1.994065e+03, 1.504834e-02
1.994665e+03, 1.486544e-02
1.995265e+03, 1.468354e-02
1.995865e+03, 1.450265e-02
1.996465e+03, 1.432276e-02
1.997066e+03, 1.414389e-02
1.997666e+03, 1.396604e-02
1.998266e+03, 1.378921e-02
1.998866e+03, 1.361342e-02
1.999466e+03, 1.343866e-02
2.000067e+03, 1.326494e-02
2.000667e+03, 1.309228e-02
2.001267e+03, 1.292066e-02
2.001867e+03, 1.275010e-02
2.002467e+03, 1.258060e-02
2.003068e+03, 1.241217e-02
2.003668e+03, 1.224481e-02
2.004268e+03, 1.207853e-02
2.004868e+03, 1.191333e-02
2.005468e+03, 1.174921e-02
2.006069e+03, 1.158618e-02
2.006669e+03, 1.142424e-02
2.007269e+03, 1.126340e-02
2.007869e+03, 1.110366e-02
2.008469e+03, 1.094502e-02
2.009070e+03, 1.078750e-02
2.009670e+03, 1.063108e-02
2.010270e+03, 1.047578e-02
2.010870e+03, 1.032160e-02
2.011470e+03, 1.016854e-02
2.012071e+03, 1.001661e-02
2.012671e+03, 9.865806e-03
2.013271e+03, 9.716133e-03
2.013871e+03, 9.567596e-03
2.014471e+03, 9.420196e-03
2.015072e+03, 9.273937e-03
2.015672e+03, 9.128820e-03
2.016272e+03, 8.984850e-03
2.016872e+03, 8.842028e-03
2.017472e+03, 8.700357e-03
2.018073e+03, 8.559838e-03
2.018673e+03, 8.420475e-03
2.019273e+03, 8.282269e-03
2.019873e+03, 8.145223e-03
2.020473e+03, 8.009339e-03
2.021074e+03, 7.874617e-03
2.021674e+03, 7.741061e-03
2.022274e+03, 7.608672e-03
2.022874e+03, 7.477451e-03
2.023474e+03, 7.347400e-03
2.024075e+03, 7.218521e-03
2.024675e+03, 7.090814e-03
2.025275e+03, 6.964282e-03
2.025875e+03, 6.838925e-03
2.026475e+03, 6.714744e-03
2.027076e+03, 6.591740e-03
2.027676e+03, 6.469915e-03
2.028276e+03, 6.349269e-03
2.028876e+03, 6.229802e-03
2.029476e+03, 6.111516e-03
2.030077e+03, 5.994412e-03
2.030677e+03, 5.878489e-03
2.031277e+03, 5.763748e-03
2.031877e+03, 5.650189e-03
2.032477e+03, 5.537814e-03
2.033078e+03, 5.426621e-03
2.033678e+03, 5.316611e-03
2.034278e+03, 5.207784e-03
2.034878e+03, 5.100140e-03
2.035478e+03, 4.993679e-03
2.036079e+03, 4.888400e-03
2.036679e+03, 4.784304e-03
2.037279e+03, 4.681389e-03
2.037879e+03, 4.579657e-03
2.038479e+03, 4.479105e-03
2.039080e+03, 4.379733e-03
2.039680e+03, 4.281541e-03
2.040280e+03, 4.184529e-03
2.040880e+03, 4.088694e-03
2.041480e+03, 3.994037e-03
2.042081e+03, 3.900556e-03
2.042681e+03, 3.808250e-03
2.043281e+03, 3.717118e-03
2.043881e+03, 3.627160e-03
2.044481e+03, 3.538373e-03
2.045082e+03, 3.450756e-03
2.045682e+03, 3.364309e-03
2.046282e+03, 3.279029e-03
2.046882e+03, 3.194915e-03
2.047482e+03, 3.111966e-03
2.048083e+03, 3.030179e-03
2.048683e+03, 2.949554e-03
2.049283e+03, 2.870087e-03
2.049883e+03, 2.791778e-03
2.050483e+03, 2.714625e-03
2.051084e+03, 2.638625e-03
2.051684e+03, 2.563776e-03
2.052284e+03, 2.490077e-03
2.052884e+03, 2.417525e-03
2.053484e+03, 2.346118e-03
2.054085e+03, 2.275853e-03
2.054685e+03, 2.206729e-03
2.055285e+03, 2.138742e-03
2.055885e+03, 2.071890e-03
2.056485e+03, 2.006172e-03
2.057086e+03, 1.941583e-03
2.057686e+03, 1.878122e-03
2.058286e+03, 1.815786e-03
2.058886e+03, 1.754571e-03
2.059486e+03, 1.694476e-03
2.060087e+03, 1.635497e-03
2.060687e+03, 1.577631e-03
2.061287e+03, 1.520876e-03
2.061887e+03, 1.465228e-03
2.062487e+03, 1.410684e-03
2.063088e+03, 1.357240e-03
2.063688e+03, 1.304895e-03
2.064288e+03, 1.253644e-03
2.064888e+03, 1.203484e-03
2.065488e+03, 1.154412e-03
2.066089e+03, 1.106425e-03
2.066689e+03, 1.059518e-03
2.067289e+03, 1.013688e-03
2.067889e+03, 9.689327e-04
2.068489e+03, 9.252473e-04
2.069090e+03, 8.826284e-04
2.069690e+03, 8.410723e-04
2.070290e+03, 8.005752e-04
2.070890e+03, 7.611335e-04
2.071490e+03, 7.227431e-04
2.072091e+03, 6.854002e-04
2.072691e+03, 6.491010e-04
2.073291e+03, 6.138413e-04
2.073891e+03, 5.796172e-04
2.074491e+03, 5.464246e-04
2.075092e+03, 5.142595e-04
2.075692e+03, 4.831176e-04
2.076292e+03, 4.529948e-04
2.076892e+03, 4.238869e-04
2.077492e+03, 3.957896e-04
2.078093e+03, 3.686986e-04
2.078693e+03, 3.426095e-04
2.079293e+03, 3.175180e-04
2.079893e+03, 2.934197e-04
2.080493e+03, 2.703101e-04
2.081094e+03, 2.481847e-04
2.081694e+03, 2.270390e-04
2.082294e+03, 2.068685e-04
2.082894e+03, 1.876685e-04
2.083494e+03, 1.694344e-04
2.084095e+03, 1.521616e-04
2.084695e+03, 1.358454e-04
2.085295e+03, 1.204811e-04
2.085895e+03, 1.060638e-04
2.086495e+03, 9.258893e-05
2.087096e+03, 8.005152e-05
2.087696e+03, 6.844677e-05
2.088296e+03, 5.776982e-05
2.088896e+03, 4.801576e-05
2.089496e+03, 3.917965e-05
2.090097e+03, 3.125656e-05
2.090697e+03, 2.424148e-05
2.091297e+03, 1.812942e-05
2.091897e+03, 1.291533e-05
2.092497e+03, 8.594154e-06
2.093098e+03, 5.160806e-06
2.093698e+03, 2.610176e-06
2.094298e+03, 9.371288e-07
2.094898e+03, 1.365083e-07
2.095498e+03, 2.031342e-07
2.096099e+03, 1.131805e-06
2.096699e+03, 2.917296e-06
2.097299e+03, 5.554363e-06
2.097899e+03, 9.037741e-06
2.098499e+03, 1.336214e-05
2.099100e+03, 1.852227e-05
2.099700e+03, 2.451279e-05
2.100300e+03, 3.132836e-05
2.100900e+03, 3.896362e-05
2.101501e+03, 4.741320e-05
2.102101e+03, 5.667170e-05
2.102701e+03, 6.673370e-05
2.103301e+03, 7.759378e-05
2.103901e+03, 8.924649e-05
2.104502e+03, 1.016864e-04
2.105102e+03, 1.149080e-04
2.105702e+03, 1.289058e-04
2.106302e+03, 1.436743e-04
2.106902e+03, 1.592080e-04
2.107503e+03, 1.755014e-04
2.108103e+03, 1.925489e-04
2.108703e+03, 2.103450e-04
2.109303e+03, 2.288841e-04
2.109903e+03, 2.481607e-04
2.110504e+03, 2.681691e-04
2.111104e+03, 2.889037e-04
2.111704e+03, 3.103591e-04
2.112304e+03, 3.325294e-04
2.112904e+03, 3.554093e-04
2.113505e+03, 3.789928e-04
2.114105e+03, 4.032746e-04
2.114705e+03, 4.282489e-04
2.115305e+03, 4.539100e-04
2.115905e+03, 4.802523e-04
2.116506e+03, 5.072702e-04
2.117106e+03, 5.349579e-04
2.117706e+03, 5.633099e-04
2.118306e+03, 5.923203e-04
2.118906e+03, 6.219836e-04
2.119507e+03, 6.522940e-04
2.120107e+03, 6.832458e-04
2.120707e+03, 7.148335e-04
2.121307e+03, 7.470511e-04
2.121907e+03, 7.798932e-04
2.122508e+03, 8.133538e-04
2.123108e+03, 8.474275e-04
2.123708e+03, 8.821083e-04
2.124308e+03, 9.173908e-04
2.124908e+03, 9.532690e-04
2.125509e+03, 9.897374e-04
2.126109e+03, 1.026790e-03
2.126709e+03, 1.064422e-03
2.127309e+03, 1.102626e-03
2.127909e+03, 1.141398e-03
2.128510e+03, 1.180732e-03
2.129110e+03, 1.220621e-03
2.129710e+03, 1.261061e-03
2.130310e+03, 1.302045e-03
2.130910e+03, 1.343568e-03
2.131511e+03, 1.385624e-03
2.132111e+03, 1.428207e-03
2.132711e+03, 1.471313e-03
2.133311e+03, 1.514934e-03
2.133911e+03, 1.559066e-03
2.134512e+03, 1.603703e-03
2.135112e+03, 1.648838e-03
2.135712e+03, 1.694468e-03
2.136312e+03, 1.740585e-03
2.136912e+03, 1.787184e-03
2.137513e+03, 1.834260e-03
2.138113e+03, 1.881807e-03
2.138713e+03, 1.929819e-03
2.139313e+03, 1.978291e-03
2.139913e+03, 2.027217e-03
2.140514e+03, 2.076591e-03
2.141114e+03, 2.126409e-03
2.141714e+03, 2.176663e-03
2.142314e+03, 2.227350e-03
2.142914e+03, 2.278462e-03
2.143515e+03, 2.329996e-03
2.144115e+03, 2.381944e-03
2.144715e+03, 2.434303e-03
2.145315e+03, 2.487065e-03
2.145915e+03, 2.540226e-03
2.146516e+03, 2.593780e-03
2.147116e+03, 2.647721e-03
2.147716e+03, 2.702045e-03
2.148316e+03, 2.756746e-03
2.148916e+03, 2.811817e-03
2.149517e+03, 2.867255e-03
2.150117e+03, 2.923053e-03
2.150717e+03, 2.979206e-03
2.151317e+03, 3.035708e-03
2.151917e+03, 3.092555e-03
2.152518e+03, 3.149740e-03
2.153118e+03, 3.207259e-03
2.153718e+03, 3.265107e-03
2.154318e+03, 3.323277e-03
2.154918e+03, 3.381764e-03
2.155519e+03, 3.440564e-03
2.156119e+03, 3.499670e-03
2.156719e+03, 3.559079e-03
2.157319e+03, 3.618784e-03
2.157919e+03, 3.678779e-03
2.158520e+03, 3.739061e-03
2.159120e+03, 3.799624e-03
2.159720e+03, 3.860462e-03
2.160320e+03, 3.921571e-03
2.160920e+03, 3.982945e-03
2.161521e+03, 4.044579e-03
2.162121e+03, 4.106468e-03
2.162721e+03, 4.168607e-03
2.163321e+03, 4.230991e-03
2.163921e+03, 4.293614e-03
2.164522e+03, 4.356472e-03
2.165122e+03, 4.419560e-03
2.165722e+03, 4.482872e-03
2.166322e+03, 4.546405e-03
2.166922e+03, 4.610151e-03
2.167523e+03, 4.674108e-03
2.168123e+03, 4.738269e-03
2.168723e+03, 4.802630e-03
2.169323e+03, 4.867186e-03
2.169923e+03, 4.931933e-03
2.170524e+03, 4.996864e-03
2.171124e+03, 5.061976e-03
2.171724e+03, 5.127263e-03
2.172324e+03, 5.192721e-03
2.172924e+03, 5.258345e-03
2.173525e+03, 5.324130e-03
2.174125e+03, 5.390072e-03
2.174725e+03, 5.456165e-03
2.175325e+03, 5.522406e-03
2.175925e+03, 5.588788e-03
2.176526e+03, 5.655309e-03
2.177126e+03, 5.721962e-03
2.177726e+03, 5.788744e-03
2.178326e+03, 5.855649e-03
2.178926e+03, 5.922674e-03
2.179527e+03, 5.989814e-03
2.180127e+03, 6.057063e-03
2.180727e+03, 6.124419e-03
2.181327e+03, 6.191875e-03
2.181927e+03, 6.259428e-03
2.182528e+03, 6.327073e-03
2.183128e+03, 6.394807e-03
2.183728e+03, 6.462623e-03
2.184328e+03, 6.530518e-03
2.184928e+03, 6.598488e-03
