simWLnm, simR, simA, simT
1.406058e+03, 7.626662e-01, 6.198648e-05, 2.372718e-01
1.406126e+03, 7.626564e-01, 6.198252e-05, 2.372816e-01
1.406195e+03, 7.626466e-01, 6.197856e-05, 2.372914e-01
1.406264e+03, 7.626369e-01, 6.197460e-05, 2.373011e-01
1.406332e+03, 7.626271e-01, 6.197064e-05, 2.373109e-01
1.406401e+03, 7.626174e-01, 6.196668e-05, 2.373207e-01
1.406470e+03, 7.626076e-01, 6.196271e-05, 2.373305e-01
1.406539e+03, 7.625978e-01, 6.195875e-05, 2.373402e-01
1.406607e+03, 7.625880e-01, 6.195479e-05, 2.373500e-01
1.406676e+03, 7.625783e-01, 6.195083e-05, 2.373598e-01
1.406745e+03, 7.625685e-01, 6.194687e-05, 2.373696e-01
1.406813e+03, 7.625587e-01, 6.194290e-05, 2.373793e-01
1.406882e+03, 7.625489e-01, 6.193894e-05, 2.373891e-01
1.406951e+03, 7.625392e-01, 6.193498e-05, 2.373989e-01
1.407020e+03, 7.625294e-01, 6.193102e-05, 2.374087e-01
1.407088e+03, 7.625196e-01, 6.192705e-05, 2.374185e-01
1.407157e+03, 7.625098e-01, 6.192309e-05, 2.374282e-01
1.407226e+03, 7.625001e-01, 6.191913e-05, 2.374380e-01
1.407294e+03, 7.624903e-01, 6.191516e-05, 2.374478e-01
1.407363e+03, 7.624805e-01, 6.191120e-05, 2.374576e-01
1.407432e+03, 7.624707e-01, 6.190723e-05, 2.374674e-01
1.407500e+03, 7.624609e-01, 6.190327e-05, 2.374772e-01
1.407569e+03, 7.624511e-01, 6.189935e-05, 2.374870e-01
1.407638e+03, 7.624414e-01, 6.189542e-05, 2.374967e-01
1.407707e+03, 7.624316e-01, 6.189150e-05, 2.375065e-01
1.407775e+03, 7.624218e-01, 6.188757e-05, 2.375163e-01
1.407844e+03, 7.624120e-01, 6.188365e-05, 2.375261e-01
1.407913e+03, 7.624023e-01, 6.187972e-05, 2.375359e-01
1.407981e+03, 7.623925e-01, 6.187579e-05, 2.375456e-01
1.408050e+03, 7.623827e-01, 6.187187e-05, 2.375554e-01
1.408119e+03, 7.623729e-01, 6.186794e-05, 2.375652e-01
1.408188e+03, 7.623631e-01, 6.186402e-05, 2.375750e-01
1.408256e+03, 7.623534e-01, 6.186009e-05, 2.375848e-01
1.408325e+03, 7.623436e-01, 6.185616e-05, 2.375946e-01
1.408394e+03, 7.623338e-01, 6.185224e-05, 2.376044e-01
1.408462e+03, 7.623240e-01, 6.184831e-05, 2.376142e-01
1.408531e+03, 7.623142e-01, 6.184438e-05, 2.376240e-01
1.408600e+03, 7.623044e-01, 6.184046e-05, 2.376337e-01
1.408668e+03, 7.622946e-01, 6.183653e-05, 2.376435e-01
1.408737e+03, 7.622848e-01, 6.183260e-05, 2.376533e-01
1.408806e+03, 7.622750e-01, 6.182867e-05, 2.376631e-01
1.408875e+03, 7.622652e-01, 6.182475e-05, 2.376729e-01
1.408943e+03, 7.622554e-01, 6.182082e-05, 2.376827e-01
1.409012e+03, 7.622456e-01, 6.181689e-05, 2.376925e-01
1.409081e+03, 7.622358e-01, 6.181296e-05, 2.377023e-01
1.409149e+03, 7.622260e-01, 6.180903e-05, 2.377121e-01
1.409218e+03, 7.622162e-01, 6.180511e-05, 2.377220e-01
1.409287e+03, 7.622064e-01, 6.180118e-05, 2.377318e-01
1.409356e+03, 7.621966e-01, 6.179725e-05, 2.377416e-01
1.409424e+03, 7.621868e-01, 6.179332e-05, 2.377514e-01
1.409493e+03, 7.621770e-01, 6.178939e-05, 2.377612e-01
1.409562e+03, 7.621672e-01, 6.178546e-05, 2.377710e-01
1.409630e+03, 7.621574e-01, 6.178153e-05, 2.377808e-01
1.409699e+03, 7.621476e-01, 6.177760e-05, 2.377906e-01
1.409768e+03, 7.621378e-01, 6.177367e-05, 2.378004e-01
1.409836e+03, 7.621280e-01, 6.176974e-05, 2.378103e-01
1.409905e+03, 7.621182e-01, 6.176581e-05, 2.378201e-01
1.409974e+03, 7.621084e-01, 6.176188e-05, 2.378299e-01
1.410043e+03, 7.620985e-01, 6.175798e-05, 2.378397e-01
1.410111e+03, 7.620887e-01, 6.175408e-05, 2.378495e-01
1.410180e+03, 7.620789e-01, 6.175019e-05, 2.378593e-01
1.410249e+03, 7.620691e-01, 6.174630e-05, 2.378691e-01
1.410317e+03, 7.620593e-01, 6.174241e-05, 2.378789e-01
1.410386e+03, 7.620495e-01, 6.173851e-05, 2.378887e-01
1.410455e+03, 7.620397e-01, 6.173462e-05, 2.378986e-01
1.410524e+03, 7.620299e-01, 6.173073e-05, 2.379084e-01
1.410592e+03, 7.620201e-01, 6.172683e-05, 2.379182e-01
1.410661e+03, 7.620103e-01, 6.172294e-05, 2.379280e-01
1.410730e+03, 7.620005e-01, 6.171905e-05, 2.379378e-01
1.410798e+03, 7.619907e-01, 6.171515e-05, 2.379476e-01
1.410867e+03, 7.619808e-01, 6.171126e-05, 2.379574e-01
1.410936e+03, 7.619710e-01, 6.170737e-05, 2.379673e-01
1.411005e+03, 7.619612e-01, 6.170347e-05, 2.379771e-01
1.411073e+03, 7.619514e-01, 6.169958e-05, 2.379869e-01
1.411142e+03, 7.619416e-01, 6.169568e-05, 2.379967e-01
1.411211e+03, 7.619318e-01, 6.169179e-05, 2.380066e-01
1.411279e+03, 7.619219e-01, 6.168789e-05, 2.380164e-01
1.411348e+03, 7.619121e-01, 6.168400e-05, 2.380262e-01
1.411417e+03, 7.619023e-01, 6.168010e-05, 2.380360e-01
1.411485e+03, 7.618925e-01, 6.167621e-05, 2.380459e-01
1.411554e+03, 7.618826e-01, 6.167231e-05, 2.380557e-01
1.411623e+03, 7.618728e-01, 6.166842e-05, 2.380655e-01
1.411692e+03, 7.618630e-01, 6.166452e-05, 2.380754e-01
1.411760e+03, 7.618531e-01, 6.166063e-05, 2.380852e-01
1.411829e+03, 7.618433e-01, 6.165673e-05, 2.380950e-01
1.411898e+03, 7.618335e-01, 6.165283e-05, 2.381049e-01
1.411966e+03, 7.618236e-01, 6.164894e-05, 2.381147e-01
1.412035e+03, 7.618138e-01, 6.164504e-05, 2.381245e-01
1.412104e+03, 7.618040e-01, 6.164114e-05, 2.381344e-01
1.412173e+03, 7.617941e-01, 6.163725e-05, 2.381442e-01
1.412241e+03, 7.617843e-01, 6.163335e-05, 2.381541e-01
1.412310e+03, 7.617745e-01, 6.162945e-05, 2.381639e-01
1.412379e+03, 7.617646e-01, 6.162555e-05, 2.381738e-01
1.412447e+03, 7.617548e-01, 6.162166e-05, 2.381836e-01
1.412516e+03, 7.617449e-01, 6.161777e-05, 2.381935e-01
1.412585e+03, 7.617351e-01, 6.161391e-05, 2.382033e-01
1.412653e+03, 7.617253e-01, 6.161005e-05, 2.382131e-01
1.412722e+03, 7.617154e-01, 6.160619e-05, 2.382230e-01
1.412791e+03, 7.617056e-01, 6.160233e-05, 2.382328e-01
1.412860e+03, 7.616958e-01, 6.159847e-05, 2.382426e-01
1.412928e+03, 7.616859e-01, 6.159462e-05, 2.382525e-01
1.412997e+03, 7.616761e-01, 6.159076e-05, 2.382623e-01
1.413066e+03, 7.616662e-01, 6.158690e-05, 2.382722e-01
1.413134e+03, 7.616564e-01, 6.158304e-05, 2.382820e-01
1.413203e+03, 7.616465e-01, 6.157918e-05, 2.382919e-01
1.413272e+03, 7.616367e-01, 6.157532e-05, 2.383017e-01
1.413341e+03, 7.616269e-01, 6.157146e-05, 2.383116e-01
1.413409e+03, 7.616170e-01, 6.156760e-05, 2.383214e-01
1.413478e+03, 7.616072e-01, 6.156374e-05, 2.383313e-01
1.413547e+03, 7.615973e-01, 6.155987e-05, 2.383411e-01
1.413615e+03, 7.615875e-01, 6.155601e-05, 2.383510e-01
1.413684e+03, 7.615776e-01, 6.155215e-05, 2.383608e-01
1.413753e+03, 7.615677e-01, 6.154829e-05, 2.383707e-01
1.413821e+03, 7.615579e-01, 6.154443e-05, 2.383806e-01
1.413890e+03, 7.615480e-01, 6.154057e-05, 2.383904e-01
1.413959e+03, 7.615382e-01, 6.153671e-05, 2.384003e-01
1.414028e+03, 7.615283e-01, 6.153285e-05, 2.384101e-01
1.414096e+03, 7.615185e-01, 6.152898e-05, 2.384200e-01
1.414165e+03, 7.615086e-01, 6.152512e-05, 2.384299e-01
1.414234e+03, 7.614987e-01, 6.152126e-05, 2.384397e-01
1.414302e+03, 7.614889e-01, 6.151740e-05, 2.384496e-01
1.414371e+03, 7.614790e-01, 6.151353e-05, 2.384595e-01
1.414440e+03, 7.614692e-01, 6.150967e-05, 2.384693e-01
1.414509e+03, 7.614593e-01, 6.150581e-05, 2.384792e-01
1.414577e+03, 7.614494e-01, 6.150194e-05, 2.384891e-01
1.414646e+03, 7.614395e-01, 6.149808e-05, 2.384990e-01
1.414715e+03, 7.614297e-01, 6.149422e-05, 2.385088e-01
1.414783e+03, 7.614198e-01, 6.149035e-05, 2.385187e-01
1.414852e+03, 7.614099e-01, 6.148649e-05, 2.385286e-01
1.414921e+03, 7.614001e-01, 6.148263e-05, 2.385385e-01
1.414989e+03, 7.613902e-01, 6.147876e-05, 2.385483e-01
1.415058e+03, 7.613803e-01, 6.147493e-05, 2.385582e-01
1.415127e+03, 7.613705e-01, 6.147110e-05, 2.385681e-01
1.415196e+03, 7.613606e-01, 6.146727e-05, 2.385779e-01
1.415264e+03, 7.613507e-01, 6.146345e-05, 2.385878e-01
1.415333e+03, 7.613409e-01, 6.145962e-05, 2.385977e-01
1.415402e+03, 7.613310e-01, 6.145579e-05, 2.386075e-01
1.415470e+03, 7.613211e-01, 6.145196e-05, 2.386174e-01
1.415539e+03, 7.613113e-01, 6.144813e-05, 2.386273e-01
1.415608e+03, 7.613014e-01, 6.144430e-05, 2.386372e-01
1.415677e+03, 7.612915e-01, 6.144047e-05, 2.386470e-01
1.415745e+03, 7.612817e-01, 6.143664e-05, 2.386569e-01
1.415814e+03, 7.612718e-01, 6.143281e-05, 2.386668e-01
1.415883e+03, 7.612619e-01, 6.142899e-05, 2.386767e-01
1.415951e+03, 7.612520e-01, 6.142516e-05, 2.386865e-01
1.416020e+03, 7.612422e-01, 6.142133e-05, 2.386964e-01
1.416089e+03, 7.612323e-01, 6.141750e-05, 2.387063e-01
1.416158e+03, 7.612224e-01, 6.141367e-05, 2.387162e-01
1.416226e+03, 7.612125e-01, 6.140983e-05, 2.387261e-01
1.416295e+03, 7.612026e-01, 6.140600e-05, 2.387360e-01
1.416364e+03, 7.611927e-01, 6.140217e-05, 2.387459e-01
1.416432e+03, 7.611829e-01, 6.139834e-05, 2.387557e-01
1.416501e+03, 7.611730e-01, 6.139451e-05, 2.387656e-01
1.416570e+03, 7.611631e-01, 6.139068e-05, 2.387755e-01
1.416638e+03, 7.611532e-01, 6.138685e-05, 2.387854e-01
1.416707e+03, 7.611433e-01, 6.138302e-05, 2.387953e-01
1.416776e+03, 7.611334e-01, 6.137919e-05, 2.388052e-01
1.416845e+03, 7.611235e-01, 6.137535e-05, 2.388151e-01
1.416913e+03, 7.611136e-01, 6.137152e-05, 2.388250e-01
1.416982e+03, 7.611037e-01, 6.136769e-05, 2.388349e-01
1.417051e+03, 7.610939e-01, 6.136386e-05, 2.388448e-01
1.417119e+03, 7.610840e-01, 6.136002e-05, 2.388547e-01
1.417188e+03, 7.610741e-01, 6.135619e-05, 2.388646e-01
1.417257e+03, 7.610642e-01, 6.135236e-05, 2.388745e-01
1.417326e+03, 7.610543e-01, 6.134853e-05, 2.388844e-01
1.417394e+03, 7.610444e-01, 6.134469e-05, 2.388943e-01
1.417463e+03, 7.610345e-01, 6.134086e-05, 2.389042e-01
1.417532e+03, 7.610246e-01, 6.133704e-05, 2.389141e-01
1.417600e+03, 7.610147e-01, 6.133325e-05, 2.389240e-01
1.417669e+03, 7.610048e-01, 6.132945e-05, 2.389339e-01
1.417738e+03, 7.609949e-01, 6.132565e-05, 2.389438e-01
1.417806e+03, 7.609850e-01, 6.132185e-05, 2.389537e-01
1.417875e+03, 7.609751e-01, 6.131806e-05, 2.389636e-01
1.417944e+03, 7.609652e-01, 6.131426e-05, 2.389735e-01
1.418013e+03, 7.609553e-01, 6.131046e-05, 2.389834e-01
1.418081e+03, 7.609454e-01, 6.130666e-05, 2.389933e-01
1.418150e+03, 7.609355e-01, 6.130286e-05, 2.390032e-01
1.418219e+03, 7.609256e-01, 6.129907e-05, 2.390131e-01
1.418287e+03, 7.609157e-01, 6.129527e-05, 2.390230e-01
1.418356e+03, 7.609058e-01, 6.129147e-05, 2.390329e-01
1.418425e+03, 7.608959e-01, 6.128767e-05, 2.390428e-01
1.418494e+03, 7.608860e-01, 6.128387e-05, 2.390527e-01
1.418562e+03, 7.608761e-01, 6.128007e-05, 2.390626e-01
1.418631e+03, 7.608662e-01, 6.127627e-05, 2.390725e-01
1.418700e+03, 7.608563e-01, 6.127247e-05, 2.390824e-01
1.418768e+03, 7.608464e-01, 6.126867e-05, 2.390923e-01
1.418837e+03, 7.608365e-01, 6.126487e-05, 2.391023e-01
1.418906e+03, 7.608266e-01, 6.126107e-05, 2.391122e-01
1.418974e+03, 7.608167e-01, 6.125727e-05, 2.391221e-01
1.419043e+03, 7.608067e-01, 6.125347e-05, 2.391320e-01
1.419112e+03, 7.607968e-01, 6.124967e-05, 2.391419e-01
1.419181e+03, 7.607869e-01, 6.124587e-05, 2.391518e-01
1.419249e+03, 7.607770e-01, 6.124207e-05, 2.391618e-01
1.419318e+03, 7.607671e-01, 6.123827e-05, 2.391717e-01
1.419387e+03, 7.607572e-01, 6.123447e-05, 2.391816e-01
1.419455e+03, 7.607472e-01, 6.123067e-05, 2.391915e-01
1.419524e+03, 7.607373e-01, 6.122686e-05, 2.392015e-01
1.419593e+03, 7.607274e-01, 6.122306e-05, 2.392114e-01
1.419662e+03, 7.607175e-01, 6.121926e-05, 2.392213e-01
1.419730e+03, 7.607075e-01, 6.121546e-05, 2.392312e-01
1.419799e+03, 7.606976e-01, 6.121166e-05, 2.392412e-01
1.419868e+03, 7.606877e-01, 6.120785e-05, 2.392511e-01
1.419936e+03, 7.606778e-01, 6.120405e-05, 2.392610e-01
1.420005e+03, 7.606678e-01, 6.120025e-05, 2.392710e-01
1.420074e+03, 7.606579e-01, 6.119649e-05, 2.392809e-01
1.420143e+03, 7.606480e-01, 6.119272e-05, 2.392908e-01
1.420211e+03, 7.606381e-01, 6.118896e-05, 2.393007e-01
1.420280e+03, 7.606282e-01, 6.118519e-05, 2.393107e-01
1.420349e+03, 7.606182e-01, 6.118143e-05, 2.393206e-01
1.420417e+03, 7.606083e-01, 6.117766e-05, 2.393305e-01
1.420486e+03, 7.605984e-01, 6.117390e-05, 2.393404e-01
1.420555e+03, 7.605885e-01, 6.117013e-05, 2.393504e-01
1.420623e+03, 7.605785e-01, 6.116637e-05, 2.393603e-01
1.420692e+03, 7.605686e-01, 6.116260e-05, 2.393702e-01
1.420761e+03, 7.605587e-01, 6.115883e-05, 2.393802e-01
1.420830e+03, 7.605487e-01, 6.115507e-05, 2.393901e-01
1.420898e+03, 7.605388e-01, 6.115130e-05, 2.394001e-01
1.420967e+03, 7.605289e-01, 6.114754e-05, 2.394100e-01
1.421036e+03, 7.605189e-01, 6.114377e-05, 2.394199e-01
1.421104e+03, 7.605090e-01, 6.114000e-05, 2.394299e-01
1.421173e+03, 7.604991e-01, 6.113624e-05, 2.394398e-01
1.421242e+03, 7.604891e-01, 6.113247e-05, 2.394498e-01
1.421311e+03, 7.604792e-01, 6.112870e-05, 2.394597e-01
1.421379e+03, 7.604692e-01, 6.112493e-05, 2.394696e-01
1.421448e+03, 7.604593e-01, 6.112117e-05, 2.394796e-01
1.421517e+03, 7.604493e-01, 6.111740e-05, 2.394895e-01
1.421585e+03, 7.604394e-01, 6.111363e-05, 2.394995e-01
1.421654e+03, 7.604295e-01, 6.110986e-05, 2.395094e-01
1.421723e+03, 7.604195e-01, 6.110609e-05, 2.395194e-01
1.421791e+03, 7.604096e-01, 6.110233e-05, 2.395293e-01
1.421860e+03, 7.603996e-01, 6.109856e-05, 2.395393e-01
1.421929e+03, 7.603897e-01, 6.109479e-05, 2.395492e-01
1.421998e+03, 7.603797e-01, 6.109102e-05, 2.395592e-01
1.422066e+03, 7.603698e-01, 6.108725e-05, 2.395692e-01
1.422135e+03, 7.603598e-01, 6.108348e-05, 2.395791e-01
1.422204e+03, 7.603499e-01, 6.107971e-05, 2.395891e-01
1.422272e+03, 7.603399e-01, 6.107594e-05, 2.395990e-01
1.422341e+03, 7.603299e-01, 6.107217e-05, 2.396090e-01
1.422410e+03, 7.603200e-01, 6.106840e-05, 2.396190e-01
1.422479e+03, 7.603100e-01, 6.106463e-05, 2.396289e-01
1.422547e+03, 7.603001e-01, 6.106089e-05, 2.396389e-01
1.422616e+03, 7.602901e-01, 6.105715e-05, 2.396488e-01
1.422685e+03, 7.602802e-01, 6.105341e-05, 2.396588e-01
1.422753e+03, 7.602702e-01, 6.104968e-05, 2.396687e-01
1.422822e+03, 7.602603e-01, 6.104594e-05, 2.396787e-01
1.422891e+03, 7.602503e-01, 6.104221e-05, 2.396886e-01
1.422959e+03, 7.602404e-01, 6.103847e-05, 2.396986e-01
1.423028e+03, 7.602304e-01, 6.103473e-05, 2.397085e-01
1.423097e+03, 7.602205e-01, 6.103100e-05, 2.397185e-01
1.423166e+03, 7.602105e-01, 6.102726e-05, 2.397285e-01
1.423234e+03, 7.602006e-01, 6.102352e-05, 2.397384e-01
1.423303e+03, 7.601906e-01, 6.101979e-05, 2.397484e-01
1.423372e+03, 7.601806e-01, 6.101605e-05, 2.397583e-01
1.423440e+03, 7.601707e-01, 6.101231e-05, 2.397683e-01
1.423509e+03, 7.601607e-01, 6.100857e-05, 2.397783e-01
1.423578e+03, 7.601508e-01, 6.100483e-05, 2.397882e-01
1.423647e+03, 7.601408e-01, 6.100110e-05, 2.397982e-01
1.423715e+03, 7.601308e-01, 6.099736e-05, 2.398082e-01
1.423784e+03, 7.601209e-01, 6.099362e-05, 2.398181e-01
1.423853e+03, 7.601109e-01, 6.098988e-05, 2.398281e-01
1.423921e+03, 7.601009e-01, 6.098614e-05, 2.398381e-01
1.423990e+03, 7.600910e-01, 6.098240e-05, 2.398481e-01
1.424059e+03, 7.600810e-01, 6.097866e-05, 2.398580e-01
1.424128e+03, 7.600710e-01, 6.097493e-05, 2.398680e-01
1.424196e+03, 7.600610e-01, 6.097119e-05, 2.398780e-01
1.424265e+03, 7.600511e-01, 6.096745e-05, 2.398880e-01
1.424334e+03, 7.600411e-01, 6.096371e-05, 2.398979e-01
1.424402e+03, 7.600311e-01, 6.095997e-05, 2.399079e-01
1.424471e+03, 7.600211e-01, 6.095623e-05, 2.399179e-01
1.424540e+03, 7.600112e-01, 6.095249e-05, 2.399279e-01
1.424608e+03, 7.600012e-01, 6.094875e-05, 2.399379e-01
1.424677e+03, 7.599912e-01, 6.094501e-05, 2.399479e-01
1.424746e+03, 7.599812e-01, 6.094126e-05, 2.399578e-01
1.424815e+03, 7.599712e-01, 6.093752e-05, 2.399678e-01
1.424883e+03, 7.599612e-01, 6.093378e-05, 2.399778e-01
1.424952e+03, 7.599513e-01, 6.093004e-05, 2.399878e-01
1.425021e+03, 7.599413e-01, 6.092631e-05, 2.399978e-01
1.425089e+03, 7.599313e-01, 6.092261e-05, 2.400078e-01
1.425158e+03, 7.599213e-01, 6.091890e-05, 2.400177e-01
1.425227e+03, 7.599114e-01, 6.091520e-05, 2.400277e-01
1.425296e+03, 7.599014e-01, 6.091149e-05, 2.400377e-01
1.425364e+03, 7.598914e-01, 6.090779e-05, 2.400477e-01
1.425433e+03, 7.598814e-01, 6.090408e-05, 2.400577e-01
1.425502e+03, 7.598715e-01, 6.090037e-05, 2.400676e-01
1.425570e+03, 7.598615e-01, 6.089667e-05, 2.400776e-01
1.425639e+03, 7.598515e-01, 6.089296e-05, 2.400876e-01
1.425708e+03, 7.598415e-01, 6.088926e-05, 2.400976e-01
1.425776e+03, 7.598315e-01, 6.088555e-05, 2.401076e-01
1.425845e+03, 7.598215e-01, 6.088184e-05, 2.401176e-01
1.425914e+03, 7.598116e-01, 6.087814e-05, 2.401276e-01
1.425983e+03, 7.598016e-01, 6.087443e-05, 2.401376e-01
1.426051e+03, 7.597916e-01, 6.087072e-05, 2.401476e-01
1.426120e+03, 7.597816e-01, 6.086702e-05, 2.401575e-01
1.426189e+03, 7.597716e-01, 6.086331e-05, 2.401675e-01
1.426257e+03, 7.597616e-01, 6.085960e-05, 2.401775e-01
1.426326e+03, 7.597516e-01, 6.085589e-05, 2.401875e-01
1.426395e+03, 7.597416e-01, 6.085218e-05, 2.401975e-01
1.426464e+03, 7.597316e-01, 6.084848e-05, 2.402075e-01
1.426532e+03, 7.597216e-01, 6.084477e-05, 2.402175e-01
1.426601e+03, 7.597116e-01, 6.084106e-05, 2.402275e-01
1.426670e+03, 7.597016e-01, 6.083735e-05, 2.402375e-01
1.426738e+03, 7.596916e-01, 6.083364e-05, 2.402475e-01
1.426807e+03, 7.596816e-01, 6.082993e-05, 2.402575e-01
1.426876e+03, 7.596716e-01, 6.082622e-05, 2.402675e-01
1.426944e+03, 7.596616e-01, 6.082251e-05, 2.402776e-01
1.427013e+03, 7.596516e-01, 6.081881e-05, 2.402876e-01
1.427082e+03, 7.596416e-01, 6.081510e-05, 2.402976e-01
1.427151e+03, 7.596316e-01, 6.081139e-05, 2.403076e-01
1.427219e+03, 7.596216e-01, 6.080768e-05, 2.403176e-01
1.427288e+03, 7.596116e-01, 6.080397e-05, 2.403276e-01
1.427357e+03, 7.596016e-01, 6.080026e-05, 2.403376e-01
1.427425e+03, 7.595916e-01, 6.079655e-05, 2.403476e-01
1.427494e+03, 7.595816e-01, 6.079283e-05, 2.403576e-01
1.427563e+03, 7.595716e-01, 6.078916e-05, 2.403676e-01
1.427632e+03, 7.595616e-01, 6.078548e-05, 2.403777e-01
1.427700e+03, 7.595516e-01, 6.078181e-05, 2.403877e-01
1.427769e+03, 7.595415e-01, 6.077813e-05, 2.403977e-01
1.427838e+03, 7.595315e-01, 6.077446e-05, 2.404077e-01
1.427906e+03, 7.595215e-01, 6.077078e-05, 2.404177e-01
1.427975e+03, 7.595115e-01, 6.076711e-05, 2.404277e-01
1.428044e+03, 7.595015e-01, 6.076343e-05, 2.404377e-01
1.428113e+03, 7.594915e-01, 6.075976e-05, 2.404477e-01
1.428181e+03, 7.594815e-01, 6.075608e-05, 2.404577e-01
1.428250e+03, 7.594715e-01, 6.075241e-05, 2.404678e-01
1.428319e+03, 7.594615e-01, 6.074873e-05, 2.404778e-01
1.428387e+03, 7.594515e-01, 6.074506e-05, 2.404878e-01
1.428456e+03, 7.594414e-01, 6.074138e-05, 2.404978e-01
1.428525e+03, 7.594314e-01, 6.073770e-05, 2.405078e-01
1.428593e+03, 7.594214e-01, 6.073403e-05, 2.405179e-01
1.428662e+03, 7.594114e-01, 6.073035e-05, 2.405279e-01
1.428731e+03, 7.594014e-01, 6.072667e-05, 2.405379e-01
1.428800e+03, 7.593913e-01, 6.072300e-05, 2.405479e-01
1.428868e+03, 7.593813e-01, 6.071932e-05, 2.405580e-01
1.428937e+03, 7.593713e-01, 6.071564e-05, 2.405680e-01
1.429006e+03, 7.593613e-01, 6.071196e-05, 2.405780e-01
1.429074e+03, 7.593512e-01, 6.070829e-05, 2.405880e-01
1.429143e+03, 7.593412e-01, 6.070461e-05, 2.405981e-01
1.429212e+03, 7.593312e-01, 6.070093e-05, 2.406081e-01
1.429281e+03, 7.593212e-01, 6.069725e-05, 2.406181e-01
1.429349e+03, 7.593111e-01, 6.069357e-05, 2.406282e-01
1.429418e+03, 7.593011e-01, 6.068990e-05, 2.406382e-01
1.429487e+03, 7.592911e-01, 6.068622e-05, 2.406483e-01
1.429555e+03, 7.592810e-01, 6.068254e-05, 2.406583e-01
1.429624e+03, 7.592710e-01, 6.067886e-05, 2.406683e-01
1.429693e+03, 7.592610e-01, 6.067518e-05, 2.406784e-01
1.429761e+03, 7.592509e-01, 6.067150e-05, 2.406884e-01
1.429830e+03, 7.592409e-01, 6.066782e-05, 2.406985e-01
1.429899e+03, 7.592308e-01, 6.066414e-05, 2.407085e-01
1.429968e+03, 7.592208e-01, 6.066046e-05, 2.407185e-01
1.430036e+03, 7.592108e-01, 6.065680e-05, 2.407286e-01
1.430105e+03, 7.592007e-01, 6.065315e-05, 2.407386e-01
1.430174e+03, 7.591907e-01, 6.064951e-05, 2.407486e-01
1.430242e+03, 7.591807e-01, 6.064586e-05, 2.407587e-01
1.430311e+03, 7.591706e-01, 6.064221e-05, 2.407687e-01
1.430380e+03, 7.591606e-01, 6.063857e-05, 2.407787e-01
1.430449e+03, 7.591506e-01, 6.063492e-05, 2.407888e-01
1.430517e+03, 7.591405e-01, 6.063127e-05, 2.407988e-01
1.430586e+03, 7.591305e-01, 6.062762e-05, 2.408089e-01
1.430655e+03, 7.591205e-01, 6.062398e-05, 2.408189e-01
1.430723e+03, 7.591104e-01, 6.062033e-05, 2.408289e-01
1.430792e+03, 7.591004e-01, 6.061668e-05, 2.408390e-01
1.430861e+03, 7.590904e-01, 6.061303e-05, 2.408490e-01
1.430929e+03, 7.590803e-01, 6.060938e-05, 2.408591e-01
1.430998e+03, 7.590703e-01, 6.060574e-05, 2.408691e-01
1.431067e+03, 7.590602e-01, 6.060209e-05, 2.408792e-01
1.431136e+03, 7.590502e-01, 6.059844e-05, 2.408892e-01
1.431204e+03, 7.590401e-01, 6.059479e-05, 2.408993e-01
1.431273e+03, 7.590301e-01, 6.059114e-05, 2.409093e-01
1.431342e+03, 7.590200e-01, 6.058749e-05, 2.409194e-01
1.431410e+03, 7.590100e-01, 6.058384e-05, 2.409294e-01
1.431479e+03, 7.589999e-01, 6.058019e-05, 2.409395e-01
1.431548e+03, 7.589899e-01, 6.057654e-05, 2.409495e-01
1.431617e+03, 7.589798e-01, 6.057289e-05, 2.409596e-01
1.431685e+03, 7.589698e-01, 6.056924e-05, 2.409696e-01
1.431754e+03, 7.589597e-01, 6.056559e-05, 2.409797e-01
1.431823e+03, 7.589497e-01, 6.056194e-05, 2.409898e-01
1.431891e+03, 7.589396e-01, 6.055829e-05, 2.409998e-01
1.431960e+03, 7.589296e-01, 6.055464e-05, 2.410099e-01
1.432029e+03, 7.589195e-01, 6.055099e-05, 2.410199e-01
1.432098e+03, 7.589094e-01, 6.054734e-05, 2.410300e-01
1.432166e+03, 7.588994e-01, 6.054369e-05, 2.410401e-01
1.432235e+03, 7.588893e-01, 6.054004e-05, 2.410501e-01
1.432304e+03, 7.588793e-01, 6.053638e-05, 2.410602e-01
1.432372e+03, 7.588692e-01, 6.053273e-05, 2.410703e-01
1.432441e+03, 7.588591e-01, 6.052908e-05, 2.410803e-01
1.432510e+03, 7.588491e-01, 6.052543e-05, 2.410904e-01
1.432578e+03, 7.588390e-01, 6.052182e-05, 2.411005e-01
1.432647e+03, 7.588290e-01, 6.051820e-05, 2.411105e-01
1.432716e+03, 7.588189e-01, 6.051458e-05, 2.411206e-01
1.432785e+03, 7.588089e-01, 6.051097e-05, 2.411306e-01
1.432853e+03, 7.587988e-01, 6.050735e-05, 2.411407e-01
1.432922e+03, 7.587887e-01, 6.050373e-05, 2.411508e-01
1.432991e+03, 7.587787e-01, 6.050011e-05, 2.411608e-01
1.433059e+03, 7.587686e-01, 6.049650e-05, 2.411709e-01
1.433128e+03, 7.587586e-01, 6.049288e-05, 2.411809e-01
1.433197e+03, 7.587485e-01, 6.048926e-05, 2.411910e-01
1.433266e+03, 7.587384e-01, 6.048564e-05, 2.412011e-01
1.433334e+03, 7.587284e-01, 6.048203e-05, 2.412112e-01
1.433403e+03, 7.587183e-01, 6.047841e-05, 2.412212e-01
